trial_id,role,family_index,offset_m,cruise_mps,allowed_by_predicted_risk,cost,unfiltered_cost,estimated_time_to_goal_s,predicted_horizon_work_kj,estimated_route_work_kj,energy_cost_s,contact_probability,low_progress_probability,rollover_probability,predicted_peak_roll_deg,predicted_peak_pitch_deg,attitude_cost_s,predicted_goal_progress_m,contact_cost_s,bounded_cost_s,rollover_cost_s,progress_cost_s,prior_fixed_reference,prior_safe_goal,reference_arrays_exact,reference_waypoint_max_abs_difference_m,prior_outcome_is_same_policy_counterfactual
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,11,-44.0,4.0,True,64.60949641436997,64.60949641436997,66.7587589167585,197.74867248535156,1100.121329379885,0.0,0.02674676850438118,0.004651205148547888,0.00013191360631026328,6.366037368774414,7.016114711761475,0.0,40.48970514507465,1.6048061102628708,0.27907230891287327,0.015829632757231593,-4.048970514507466,family_10,True,False,0.0015397072059002426,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,12,-44.0,6.0,True,47.60822204471293,47.60822204471293,48.14260324439657,258.9443359375,1038.8545356185668,0.0,0.0727299377322197,0.010258783586323261,0.0008412784081883729,5.747018337249756,7.753148555755615,0.0,56.14657875205967,4.363796263933182,0.6155270151793957,0.10095340898260474,-5.6146578752059675,family_11,True,False,0.0015397072059002426,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,13,44.0,2.0,True,132.2314890853253,132.2314890853253,133.17191741313363,154.40585327148438,1713.5436283312122,0.0,0.013187882490456104,0.004923391155898571,2.1952861061436124e-05,7.199701309204102,5.843902111053467,0.0,20.29739089815115,0.7912729494273663,0.29540346935391426,0.002634343327372335,-2.029739089815115,family_12,False,False,0.0015530713550155895,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,14,44.0,4.0,True,71.69028372509808,71.69028372509808,72.83674342504744,155.6722869873047,944.8885354737221,0.0,0.03641119599342346,0.00613735057413578,9.770618635229766e-05,7.951468467712402,5.397521018981934,0.0,37.11097362792225,2.1846717596054077,0.3682410344481468,0.01172474236227572,-3.7110973627922252,family_13,False,False,0.0015530713550155895,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_time,sibling,15,44.0,6.0,True,57.712856397237196,57.712856397237196,52.86153281568432,191.63331604003906,844.1692353690775,0.0,0.14848127961158752,0.015904048457741737,0.0008470308966934681,7.704690456390381,5.420131206512451,0.0,51.13439433955776,8.908876776695251,0.9542429074645042,0.10164370760321617,-5.113439433955776,family_14,False,False,0.0015530713550155895,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,final_refined,,,,True,62.39411907619708,62.39411907619708,44.271881122620414,210.65765380859375,777.1842172486823,15.543684344973647,0.1286303997039795,0.014233889058232307,0.0009353974019177258,6.411508560180664,6.509313583374023,0.0,61.05551415138703,7.7178239822387695,0.8540333434939384,0.1122476882301271,-6.105551415138703,family_05,False,False,1.0620135819896674,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,0,0.0,2.0,True,152.51003690609554,152.51003690609554,124.77345267972427,136.9437255859375,1423.9117886818433,28.478235773636868,0.019038856029510498,0.004636438097804785,3.492529867799021e-05,6.881770610809326,5.693556785583496,0.0,21.663602363629394,1.1423313617706299,0.2781862858682871,0.0041910358413588256,-2.1663602363629395,family_00,False,True,0.0,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,1,0.0,2.0,True,152.50294319308796,152.50294319308796,124.76564542834112,136.95838928222656,1423.975152968583,28.47950305937166,0.019033188000321388,0.004635131452232599,3.492802716209553e-05,6.8826093673706055,5.693501949310303,0.0,21.664957970687226,1.1419912800192833,0.27810788713395596,0.004191363259451464,-2.166495797068723,family_00,False,False,0.0015463665585393471,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,2,0.0,4.0,True,78.27609030200071,78.27609030200071,63.0033213971421,152.47300720214844,800.5254897621434,16.010509795242868,0.051187384873628616,0.00771988183259964,0.0001511713198851794,7.180675506591797,5.4216461181640625,0.0,42.903174062078705,3.071243092417717,0.4631929099559784,0.018140558386221528,-4.290317406207871,family_01,False,False,0.0015463665585393471,False
diverse_v1_test_rough_mosaic_00_selected_rgbd_energy,sibling,3,0.0,6.0,False,,117.49758091770556,51.14016094846191,205.63284301757812,876.3413906840623,17.526827813681248,0.8076063394546509,0.08953513205051422,0.002397187054157257,8.786016464233398,3.102229118347168,0.0,52.85557210339542,48.45638036727905,5.372107923030853,0.28766244649887085,-5.285557210339542,family_02,False,False,0.0015463665585393471,False
